Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
31	QPO15962.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-21*04 F, or Homsap IGHV3-21*05 (F) or Homsap IGHV3-48*04 F	320	296	220	76	56	20	7	3	0	17	10	3	3	8	8	15	0	2	78	75	54	21	20	1	1	0	0	4	3	0	0	4	3	6	0	0	36	24	19	5	2	3	0	1	0	3	1	0	0	0	0	0	0	0	51	51	38	13	10	3	0	0	0	1	2	2	0	1	3	4	0	0	30	24	10	14	4	10	1	2	0	5	1	0	2	0	0	1	0	2	117	114	93	21	18	3	4	0	0	4	3	1	1	3	1	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
32	QPO15961.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-15*06 F	311 (320)	293 (302)	208 (210)	85 (92)	55 (58)	30 (34)	17 (20)	4	2	17 (18)	12	1	0 (1)	7	8	14 (15)	1 (2)	2	78	75	52	23	22	1	3	0	0	5	2	0	0	4	3	5	0	1	36	24	15	9	1	8	3	1	0	2	1	0	0	1	0	1	0	0	51	51	40	11	8	3	0	0	0	1	1	1	0	0	3	3	1	1	30	30	13	17	5	12	4	3	0	4	4	0	0	0	1	1	0	0	116 (117)	113 (114)	88	25 (26)	19 (20)	6	7	0	2	5 (6)	4	0	0	2	1	4	0	0	0 (8)	0 (8)	0 (2)	0 (6)	0 (2)	0 (4)	0 (3)	0	0	0 (0)	0	0	0 (1)	0	0	0 (1)	0 (1)	0	
33	QPO15960.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV4-61*02 F, or Homsap IGHV4-61*09 F or Homsap IGHV4-61*11 (F)	320	299	220	79	51	28	7	3	1	14	7	3	2	11	12	17	1	1	78	75	56	19	16	3	1	0	0	3	3	0	0	4	1	7	0	0	36	30	17	13	3	10	1	1	0	3	0	0	1	1	2	2	1	1	51	51	41	10	5	5	0	1	1	2	1	2	0	0	2	1	0	0	30	21	14	7	1	6	1	1	0	2	0	0	0	1	2	0	0	0	117	114	86	28	24	4	3	0	0	4	3	1	1	5	4	7	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
34	QPO15959.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	223	70 (73)	44 (47)	26	7 (9)	4 (5)	5	15	8	1	0	6	10	12	0	2	78	75	54	21	19	2	0	0	0	5	1	0	0	5	4	6	0	0	36	24	20	4	2	2	0	0	0	3	1	0	0	0	0	0	0	0	51	51	38	13	9	4	3	1	1	1	2	1	0	0	2	1	0	1	30	24	15	9	2	7	0	2	0	2	2	0	0	0	0	2	0	1	117	114	92	22	12	10	4	1	3	4	2	0	0	1	4	3	0	0	5 (8)	5 (8)	4	1 (4)	0 (3)	1	0 (2)	0 (1)	1	0	0	0	0	0	0	0	0	0	
35	QPO15958.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	224 (225)	69 (71)	47 (49)	22	6 (7)	5	0	16	7 (8)	1	0	8	15	10	0	1	78	75	55	20	18	2	1	1	0	5	0	0	0	5	3	5	0	0	36	24	16	8	3	5	0	3	0	2	1	0	0	0	1	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	4	5	0	1	0	3	2	0	0	2	0	1	0	0	117	114	92	22	12	10	3	0	0	5	2	0	0	1	8	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
36	QPO15957.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-53*02 F, or Homsap IGHV3-66*01 F or Homsap IGHV3-66*04 F	317 (320)	290 (293)	225 (226)	65 (67)	54 (56)	11	6 (7)	3	0	16	7	2	0 (1)	7	8	15	0	1	78	75	54	21	17	4	2	0	0	5	3	0	0	3	2	6	0	0	36	24	21	3	3	0	0	0	0	1	0	0	0	0	1	1	0	0	51	51	38	13	11	2	0	1	0	2	2	1	0	1	2	4	0	0	30	21	14	7	4	3	0	1	0	4	1	0	0	0	0	1	0	0	117	114	95	19	19	0	4	0	0	4	1	1	0	3	2	3	0	1	5 (8)	5 (8)	3 (4)	2 (4)	0 (2)	2	0 (1)	1	0	0	0	0	0 (1)	0	1	0	0	0	
37	QPO15956.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69*05 F or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	231	62 (65)	53 (56)	9	6 (8)	2 (3)	0	15	7	1	1	7	10	11	1	1	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	19	5	2	3	0	0	0	2	1	0	1	0	0	0	1	0	51	51	41	10	9	1	2	0	0	1	2	1	0	0	2	1	0	1	30	24	17	7	5	2	1	0	0	3	2	0	0	0	0	1	0	0	117	114	94	20	17	3	3	2	0	4	2	0	0	2	4	3	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	0	0	0	0	1	0	0	0	
38	QPO15955.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV4-61*02 F, or Homsap IGHV4-61*09 F or Homsap IGHV4-61*11 (F)	320	299	225	74	53	21	5	4	1	15	7	3	2	10	10	17	0	0	78	75	56	19	16	3	0	0	0	3	3	1	0	4	1	7	0	0	36	30	19	11	4	7	0	2	0	4	0	0	2	1	1	1	0	0	51	51	42	9	5	4	0	1	1	2	1	1	0	0	3	0	0	0	30	21	17	4	3	1	0	0	0	2	0	0	0	0	1	1	0	0	117	114	85	29	23	6	4	1	0	4	3	1	0	5	3	8	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
39	QPO15954.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69*05 F or Homsap IGHV1-69*16 F or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	219 (220)	74 (76)	47 (49)	27	7 (8)	2	2	16	9 (10)	1	2	6	11	16	0	2	78	75	55	20	19	1	1	0	0	5	0	0	0	5	3	6	0	0	36	24	19	5	2	3	0	0	0	2	1	0	0	0	0	2	0	0	51	51	39	12	9	3	3	0	0	1	2	1	1	0	3	0	0	1	30	24	12	12	2	10	1	0	1	3	2	0	0	0	0	4	0	1	117	114	90	24	14	10	2	2	1	5	4	0	1	1	4	4	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
40	QPO15953.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-21*04 F	314 (320)	290 (296)	220 (221)	70 (75)	57 (60)	13 (15)	7 (8)	0 (1)	1	15	9 (10)	2	0 (1)	10	11 (12)	14	0	1	78	75	55	20	20	0	1	0	0	4	2	0	0	4	3	6	0	0	36	24	18	6	2	4	1	0	0	2	1	0	0	0	2	0	0	0	51	51	37	14	12	2	0	0	1	0	2	1	0	2	2	5	0	1	30	24	13	11	5	6	1	0	0	6	1	0	0	1	2	0	0	0	117	114	95	19	18	1	4	0	0	3	3	1	0	3	2	3	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (1)	0 (1)	0	0	0 (1)	0	0 (1)	0	0 (1)	0	0	0	
41	QPO15952.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-33*08 F	317 (320)	290 (293)	215 (216)	75 (77)	48 (50)	27	12 (13)	5	3	19	7	2	1	7	7 (8)	11	1	0	78	72	51	21	18	3	2	1	1	4	1	0	0	4	2	6	0	0	36	24	16	8	2	6	2	1	1	2	1	0	0	0	0	1	0	0	51	51	41	10	6	4	0	1	0	2	2	1	0	0	1	2	1	0	30	24	11	13	3	10	3	1	0	5	2	0	0	1	1	0	0	0	117	114	92	22	18	4	5	1	1	6	1	1	1	2	2	2	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1 (2)	0	0	0	
42	QPO15951.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV1-18*04 F	320	296	239	57	50	7	5	1	1	16	10	1	1	6	5	9	0	2	78	75	57	18	18	0	0	0	0	5	2	0	0	4	1	5	0	1	36	24	20	4	3	1	0	1	0	3	0	0	0	0	0	0	0	0	51	51	43	8	8	0	2	0	0	1	2	1	0	0	1	0	0	1	30	24	18	6	3	3	0	0	0	3	2	0	0	0	0	1	0	0	117	114	95	19	16	3	2	0	1	4	4	0	1	2	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
43	QPO15950.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-33*08 F	320	293	223	70	54	16	10	1	0	16	7	2	1	10	9	12	0	2	78	72	53	19	19	0	1	0	0	4	2	0	0	4	2	6	0	0	36	24	17	7	2	5	1	1	0	2	1	0	0	1	0	1	0	0	51	51	41	10	8	2	0	0	0	1	2	1	1	0	2	2	0	1	30	24	12	12	3	9	3	0	0	3	1	0	0	2	2	0	0	1	117	114	94	20	20	0	4	0	0	6	1	1	0	3	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
44	QPO15949.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69*05 F or Homsap IGHV1-69*16 F or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	226 (227)	67 (69)	49 (51)	18	7 (8)	1	2	16	7 (8)	1	2	6	10	13	0	2	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	21	3	3	0	0	0	0	2	1	0	0	0	0	0	0	0	51	51	40	11	9	2	3	0	0	1	2	1	1	0	2	0	0	1	30	24	12	12	2	10	1	0	1	3	2	0	0	0	0	4	0	1	117	114	93	21	15	6	3	1	1	5	2	0	1	1	4	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
45	QPO15948.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV4-31*08 F	311	290	217	73	50	23	8	1	0	16	7	3	0	9	13	14	0	2	78	75	56	19	16	3	2	0	0	3	3	0	0	4	1	6	0	0	36	30	23	7	6	1	0	0	0	4	0	0	0	1	1	1	0	0	51	51	42	9	6	3	2	0	0	1	1	2	0	0	2	1	0	0	30	21	17	4	3	1	0	0	0	3	0	0	0	0	1	0	0	0	116	113	79	34	19	15	4	1	0	5	3	1	0	4	8	6	0	2																			
46	QPO15947.1_immunoglobulin_heavy_chain_variable_re	No rearrangement found	Homsap IGHV4-38-2*02 F	314	290	215	75	46	29	7	3	1	19	6	3	1	8	11	16	0	0	78	75	56	19	16	3	0	0	0	3	3	0	0	4	2	7	0	0	36	27	20	7	4	3	0	2	0	3	0	0	0	1	0	1	0	0	51	51	42	9	6	3	0	0	0	2	1	2	0	0	4	0	0	0	30	21	12	9	3	6	1	0	0	4	0	0	0	0	1	3	0	0	117	114	83	31	17	14	6	1	1	7	2	1	1	3	4	5	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47	QPO15946.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-53*02 F, or Homsap IGHV3-53*05 (F) or Homsap IGHV3-66*01 F or Homsap IGHV3-66*04 F	317 (320)	290 (293)	213 (214)	77 (79)	52 (54)	25	6 (7)	3	1	17	7	3	2 (3)	7	10	18	0	3	78	75	52	23	16	7	2	1	0	5	3	0	0	3	2	7	0	0	36	24	16	8	2	6	0	0	0	2	0	1	1	0	1	2	0	1	51	51	37	14	11	3	0	0	0	1	2	1	0	1	4	4	0	1	30	21	13	8	4	4	0	2	0	4	1	0	0	0	0	1	0	0	117	114	91	23	18	5	4	0	1	5	1	1	1	3	2	4	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0 (1)	0	1	0	0	0	
48	QPO15945.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV4-59*12 (F)	320	293	227	66	56	10	4	1	0	14	5	2	0	10	14	16	0	0	78	75	58	17	17	0	0	0	0	3	2	0	0	4	2	6	0	0	36	24	18	6	5	1	0	0	0	3	0	0	0	1	1	1	0	0	51	51	43	8	7	1	0	0	0	2	2	1	0	0	3	0	0	0	30	21	16	5	2	3	0	0	0	2	0	0	0	0	2	1	0	0	117	114	86	28	23	5	3	1	0	4	1	1	0	5	5	8	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
49	QPO15944.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-23*01 F, or Homsap IGHV3-23*04 F or Homsap IGHV3-23D*01 F	320	296	224	72	59	13	8	3	1	17	8	2	0	8	9	12	1	3	78	75	53	22	22	0	2	0	0	6	2	0	0	4	3	5	0	0	36	24	20	4	3	1	0	0	0	2	1	0	0	0	0	0	1	0	51	51	37	14	11	3	0	1	1	1	2	1	0	1	2	4	0	1	30	24	14	10	4	6	1	1	0	4	1	0	0	0	1	0	0	2	117	114	94	20	17	3	4	1	0	4	2	1	0	3	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
50	QPO15943.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-7*03 F	317 (320)	293 (296)	215 (216)	78 (80)	50 (52)	28	13 (14)	4	0	16	9	4	1	7	9 (10)	15	0	0	78	75	53	22	19	3	1	2	0	5	2	0	0	4	2	6	0	0	36	24	19	5	4	1	0	1	0	3	1	0	0	0	0	0	0	0	51	51	41	10	7	3	2	0	0	1	1	2	0	0	2	2	0	0	30	24	12	12	3	9	3	1	0	2	3	1	0	0	2	0	0	0	117	114	86	28	16	12	7	0	0	5	2	1	1	3	2	7	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1 (2)	0	0	0	
51	QPO15942.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-21*04 F	320	296	221	75	59	16	8	0	0	16	11	2	1	9	14	14	0	0	78	75	55	20	20	0	1	0	0	4	2	0	0	4	3	6	0	0	36	24	18	6	3	3	0	0	0	2	2	0	0	0	2	0	0	0	51	51	37	14	13	1	0	0	0	1	2	1	0	2	3	5	0	0	30	24	13	11	4	7	3	0	0	6	1	0	0	0	1	0	0	0	117	114	92	22	17	5	3	0	0	3	4	1	1	3	4	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
52	QPO15941.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-23*01 F, or Homsap IGHV3-23*04 F or Homsap IGHV3-23D*01 F	320	296	216	80	59	21	10	3	0	21	8	2	0	8	12	16	0	0	78	75	53	22	22	0	2	0	0	6	2	0	0	4	3	5	0	0	36	24	18	6	3	3	1	0	0	2	1	0	0	0	2	0	0	0	51	51	37	14	11	3	0	1	0	2	2	1	0	1	2	5	0	0	30	24	14	10	4	6	1	0	0	6	2	0	0	0	1	0	0	0	117	114	88	26	17	9	5	2	0	5	1	1	0	3	3	6	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
53	QPO15940.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-11*05 F	320	296	218	78	54	24	10	2	1	17	9	2	2	8	11	15	0	1	78	75	53	22	20	2	2	0	1	5	2	0	0	4	2	6	0	0	36	24	21	3	2	1	0	0	0	1	1	0	0	0	0	1	0	0	51	51	39	12	10	2	1	0	0	1	2	1	0	1	3	2	0	1	30	24	12	12	3	9	2	0	0	6	1	0	1	0	2	0	0	0	117	114	87	27	17	10	4	2	0	4	3	1	1	3	3	6	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
54	QPO15939.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-23*01 F, or Homsap IGHV3-23*04 F or Homsap IGHV3-23D*01 F	317 (320)	293 (296)	216 (217)	77 (79)	53 (55)	24	8 (9)	4	1	19	7 (8)	2	0	9	10	15	1	1	78	75	52	23	18	5	2	1	0	6	2	0	0	4	3	5	0	0	36	24	17	7	2	5	2	1	0	2	1	0	0	1	0	0	0	0	51	51	38	13	10	3	0	0	0	2	2	1	0	1	2	4	1	0	30	24	14	10	5	5	0	2	0	5	1	0	0	0	1	0	0	1	117	114	91	23	17	6	4	0	1	4	1	1	0	3	3	6	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
55	QPO15938.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV4-31*08 F	311	290	218	72	50	22	5	1	0	13	6	2	1	11	12	15	2	4	78	75	57	18	17	1	1	0	0	3	3	0	0	4	1	6	0	0	36	30	18	12	4	8	0	1	0	2	1	0	1	1	0	2	2	2	51	51	45	6	6	0	0	0	0	1	1	1	0	0	2	1	0	0	30	21	14	7	1	6	1	0	0	3	0	0	0	1	2	0	0	0	116	113	84	29	22	7	3	0	0	4	1	1	0	5	7	6	0	2																			
56	QPO15937.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV4-39*03 F	311	290	218	72	52	20	4	1	1	14	7	2	0	10	9	19	3	2	78	75	57	18	17	1	0	0	0	3	2	0	0	4	2	7	0	0	36	30	20	10	4	6	0	0	0	2	1	0	0	1	0	2	2	2	51	51	40	11	7	4	1	0	0	2	1	1	0	0	4	2	0	0	30	21	15	6	3	3	0	0	0	4	0	0	0	0	1	0	1	0	116	113	86	27	21	6	3	1	1	3	3	1	0	5	2	8	0	0																			
57	QPO15936.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-33*08 F	317 (320)	290 (293)	221 (222)	69 (71)	51 (53)	18	7 (8)	1	2	18	8	2	0 (1)	8	7	13	1	2	78	72	53	19	19	0	1	0	0	4	2	0	0	4	2	6	0	0	36	24	19	5	2	3	0	1	0	2	1	0	0	0	0	0	0	1	51	51	42	9	7	2	0	0	0	2	2	1	0	0	1	2	1	0	30	24	14	10	5	5	1	0	0	4	2	0	0	1	1	0	0	1	117	114	89	25	18	7	5	0	1	6	1	1	0	3	3	5	0	0	5 (8)	5 (8)	4 (5)	1 (3)	0 (2)	1	0 (1)	0	1	0	0	0	0 (1)	0	0	0	0	0	
58	QPO15935.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV1-24*01 F	317 (320)	293 (296)	221 (222)	72 (74)	55 (57)	17	8	1	0	16	14 (15)	1	0 (1)	7	7	15	0	3	78	75	56	19	18	1	1	0	0	3	1	0	0	4	2	7	0	1	36	24	13	11	6	5	1	0	0	2	3	0	0	1	0	4	0	0	51	51	41	10	10	0	2	0	0	3	2	1	0	0	1	0	0	1	30	24	14	10	5	5	2	1	0	4	1	0	0	0	0	1	0	1	117	114	93	21	15	6	2	0	0	4	6	0	0	2	4	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0	0	0	0	1 (2)	0	0 (1)	0	0	0	0	0	
59	QPO15934.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-7*03 F	317 (320)	293 (296)	228 (229)	65 (67)	52 (54)	13	7 (8)	1	1	17	7 (8)	2	1	7	9	13	0	0	78	75	52	23	21	2	1	0	1	5	2	0	0	4	3	7	0	0	36	24	19	5	3	2	0	0	0	3	1	0	0	0	1	0	0	0	51	51	43	8	6	2	0	1	0	1	1	1	0	0	2	2	0	0	30	24	16	8	5	3	2	0	0	2	2	0	0	0	1	1	0	0	117	114	94	20	16	4	4	0	0	6	1	1	1	3	1	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
60	QPO15933.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV4-4*08 F, or Homsap IGHV4-4*09 (F) or Homsap IGHV4-59*08 F or Homsap IGHV4-59*12 (F)	317 (320)	290 (293)	226 (227)	64 (66)	51 (53)	13	3 (5)	3	0	15	6	4	0	9	8	15	0	1	78	75	59	16	14	2	0	0	0	3	2	0	0	3	2	5	0	1	36	24	18	6	5	1	0	0	0	4	0	0	0	1	0	1	0	0	51	51	40	11	6	5	1	2	0	2	1	2	0	0	2	1	0	0	30	21	15	6	2	4	0	1	0	2	1	1	0	0	1	0	0	0	117	114	90	24	23	1	2	0	0	4	2	1	0	5	2	8	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
61	QPO15932.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV1-24*01 F	317 (320)	293 (296)	216 (217)	77 (79)	52 (54)	25	11	2	1	15	11 (12)	1	1 (2)	9	7	15	0	4	78	75	55	20	18	2	2	0	0	3	1	0	0	4	2	7	0	1	36	24	13	11	8	3	2	0	0	2	1	0	1	2	0	3	0	0	51	51	37	14	9	5	2	0	0	3	3	1	0	1	3	0	0	1	30	24	12	12	3	9	2	2	1	4	1	0	0	0	0	1	0	1	117	114	95	19	13	6	3	0	0	3	4	0	0	2	2	4	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0	0	0	0	1 (2)	0	0 (1)	0	0	0	0	0	
62	QPO15931.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-21*04 F	320	296	222	74	55	19	9	0	2	17	9	3	1	8	11	14	0	0	78	75	55	20	20	0	1	0	0	4	2	0	0	4	3	6	0	0	36	24	19	5	2	3	0	0	0	2	1	0	0	0	2	0	0	0	51	51	37	14	13	1	0	0	0	1	3	1	0	2	2	5	0	0	30	24	15	9	5	4	2	0	0	6	1	0	0	0	0	0	0	0	117	114	90	24	14	10	5	0	1	4	2	2	1	2	4	3	0	0	8	8	6	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	
63	QPO15930.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV3-23*01 F, or Homsap IGHV3-23*04 F or Homsap IGHV3-23D*01 F	317 (320)	293 (296)	221	72 (75)	60 (63)	12	8 (10)	1 (2)	1	20	7	4	0	8	9	14	0	0	78	75	53	22	22	0	2	0	0	6	2	0	0	4	3	5	0	0	36	24	19	5	3	2	0	0	1	2	1	0	0	0	0	1	0	0	51	51	37	14	11	3	0	0	0	2	2	2	0	1	3	4	0	0	30	24	16	8	6	2	0	1	0	6	1	0	0	0	0	0	0	0	117	114	92	22	17	5	6	0	0	4	1	2	0	3	2	4	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	0	0	0	0	1	0	0	0	
64	QPO15929.1_immunoglobulin_heavy_chain_variable_re	productive	Homsap IGHV4-61*05 F	317 (318)	296 (297)	224	72 (73)	52 (53)	20	7 (8)	1	2	15	7	2	2	10	12	13	0	1	78	75	57	18	17	1	0	0	0	3	2	0	1	4	2	6	0	0	36	30	21	9	5	4	0	0	0	5	0	0	0	1	1	2	0	0	51	51	42	9	6	3	1	0	0	1	2	1	0	1	2	0	0	1	30	21	17	4	3	1	0	0	0	2	0	0	0	0	2	0	0	0	117	114	83	31	20	11	6	1	2	4	3	1	1	4	4	5	0	0	5 (6)	5 (6)	4	1 (2)	1 (2)	0	0 (1)	0	0	0	0	0	0	0	1	0	0	0	
