Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
30	AIU95729.1_immunoglobulin_kappa_light_chain_varia	No rearrangement found	Homsap IGKV2-30*01 F, or Homsap IGKV2D-30*01 F	332	299	220	79	69	10	8	1	0	23	11	2	1	9	5	14	1	4	78	78	55	23	22	1	0	0	0	5	3	0	0	5	1	7	0	2	36	33	25	8	5	3	3	0	0	2	1	0	0	0	1	1	0	0	51	51	37	14	14	0	2	0	0	6	2	1	0	1	0	2	0	0	30	9	5	4	4	0	0	0	0	1	0	0	0	1	0	1	0	1	117	108	81	27	21	6	2	1	0	8	4	1	1	2	3	3	1	1	20	20	17	3	3	0	1	0	0	1	1	0	0	0	0	0	0	0	
31	AIU95728.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV2-30*02 [F]	335	302	222	80	64	16	7	1	1	23	11	2	0	8	7	15	0	5	78	78	54	24	21	3	1	0	0	5	2	0	0	5	1	8	0	2	36	33	26	7	4	3	1	0	0	2	2	0	0	0	1	1	0	0	51	51	36	15	13	2	2	0	0	6	3	1	0	1	0	2	0	0	30	9	5	4	4	0	0	0	0	1	0	0	0	1	0	1	0	1	117	108	82	26	18	8	2	1	1	7	3	1	0	1	5	3	0	2	23	23	19	4	4	0	1	0	0	2	1	0	0	0	0	0	0	0	
32	AIU95727.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-5*01 F	326 (335)	278 (287)	199 (201)	79 (86)	59 (61)	20 (25)	9	3	0	27 (31)	9 (10)	3 (4)	1	8 (9)	5	13	0	1	78	78	57	21	20	1	2	0	0	6	2	1	0	4	0	6	0	0	36	18	13	5	3	2	0	1	0	3	0	0	0	0	1	0	0	0	51	51	38	13	8	5	3	1	0	4	1	1	0	0	2	1	0	0	30	9	6	3	3	0	0	0	0	1	0	0	0	1	0	1	0	0	117	108	77	31	24	7	2	1	0	11	6	1	0	2	2	5	0	1	14 (23)	14 (23)	8 (10)	6 (13)	1 (3)	5 (10)	2	0	0	2 (6)	0 (1)	0 (1)	1	1 (2)	0	0	0	0	
33	AIU95726.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	195 (196)	89 (91)	64 (66)	25	11	3	0 (1)	28 (29)	15	2	3	7	6	13	0	1	78	78	52	26	17	9	2	3	0	5	4	2	1	4	1	4	0	0	36	18	13	5	2	3	1	0	0	2	0	0	1	0	0	1	0	0	51	51	37	14	10	4	4	0	0	5	1	0	1	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	74	34	27	7	3	0	0	12	9	0	0	2	3	4	0	1	20 (23)	20 (23)	14 (15)	6 (8)	4 (6)	2	1	0	0 (1)	3 (4)	0	0	0	0	1	1	0	0	
34	AIU95725.1_immunoglobulin_kappa_light_chain_varia	No rearrangement found	Homsap IGKV3D-15*01 F	297	249	192	57	51	6	9	2	0	18	5	0	0	7	4	11	0	1	78	78	56	22	20	2	5	0	0	4	2	0	0	4	2	5	0	0	36	18	15	3	2	1	1	0	0	1	0	0	0	0	0	0	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	4	5	3	2	0	1	0	1	1	0	0	1	0	1	0	0	102	93	74	19	18	1	1	1	0	8	2	0	0	2	2	3	0	0																			
35	AIU95724.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	199 (200)	85 (87)	67 (69)	18	8	3	1 (2)	29 (30)	14	1	3	7	5	14	0	0	78	78	51	27	17	10	2	3	1	5	4	1	1	4	1	5	0	0	36	18	14	4	2	2	0	0	0	2	0	0	1	0	0	1	0	0	51	51	38	13	10	3	3	0	0	5	1	0	1	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	76	32	29	3	2	0	0	13	8	0	0	2	3	4	0	0	20 (23)	20 (23)	15 (16)	5 (7)	5 (7)	0	1	0	0 (1)	3 (4)	0	0	0	0	0	1	0	0	
36	AIU95723.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	195 (196)	89 (91)	68 (70)	21	9	2	0 (1)	29 (30)	17	2	3	8	4	15	0	0	78	78	51	27	20	7	2	2	0	5	4	1	1	5	1	6	0	0	36	18	12	6	2	4	1	0	0	2	0	1	1	0	0	1	0	0	51	51	37	14	9	5	2	0	0	5	3	0	1	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	76	32	29	3	2	0	0	13	9	0	0	2	2	4	0	0	20 (23)	20 (23)	14 (15)	6 (8)	4 (6)	2	2	0	0 (1)	3 (4)	0	0	0	0	0	1	0	0	
37	AIU95722.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	197 (198)	87 (89)	71 (73)	16	9	4	0 (1)	29 (30)	14	1	3	8	5	14	0	0	78	78	51	27	20	7	2	3	0	5	4	1	1	5	1	5	0	0	36	18	13	5	2	3	0	1	0	2	0	0	1	0	0	1	0	0	51	51	38	13	10	3	3	0	0	5	1	0	1	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	75	33	30	3	3	0	0	13	8	0	0	2	3	4	0	0	20 (23)	20 (23)	15 (16)	5 (7)	5 (7)	0	1	0	0 (1)	3 (4)	0	0	0	0	0	1	0	0	
38	AIU95721.1_immunoglobulin_kappa_light_chain_varia	No rearrangement found	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	331	283	195	88	67	21	10	1	1	28	11	1	3	8	6	18	0	1	78	78	52	26	23	3	2	0	1	5	4	1	1	5	0	7	0	0	36	18	14	4	2	2	0	0	0	2	0	0	0	0	1	1	0	0	51	51	39	12	11	1	4	0	0	5	1	0	0	0	1	1	0	0	30	9	2	7	2	5	0	1	0	1	1	0	0	1	0	3	0	0	117	108	73	35	26	9	3	0	0	13	5	0	2	2	4	5	0	1	19	19	15	4	3	1	1	0	0	2	0	0	0	0	0	1	0	0	
39	AIU95720.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV3D-11*02 F	335	287	216	71	51	20	8	2	0	24	8	2	1	5	6	11	0	4	78	78	52	26	20	6	3	0	0	7	3	0	0	4	2	6	0	1	36	18	15	3	2	1	0	0	0	1	0	0	0	0	1	0	0	1	51	51	41	10	6	4	3	0	0	4	0	0	0	0	1	2	0	0	30	9	4	5	3	2	0	1	0	1	1	0	0	1	0	1	0	0	117	108	87	21	18	3	2	0	0	10	3	1	0	0	2	2	0	1	23	23	17	6	2	4	0	1	0	1	1	1	1	0	0	0	0	1	
40	AIU95719.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV3D-11*02 F	327 (335)	279 (287)	212 (214)	67 (73)	53 (54)	14 (19)	8	2	1	22 (24)	7	3 (5)	2 (3)	4	3	11	0 (1)	4	78	78	56	22	20	2	3	0	0	7	3	1	0	3	1	4	0	0	36	18	13	5	2	3	0	2	0	1	0	0	1	0	0	0	0	1	51	51	39	12	7	5	3	0	1	3	0	0	0	0	0	4	0	1	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	18	4	2	0	0	10	3	1	1	0	2	2	0	1	15 (23)	15 (23)	13 (15)	2 (8)	2 (3)	0 (5)	0	0	0	0 (2)	0	1 (3)	0 (1)	0	0	0	0 (1)	1	
41	AIU95718.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	205 (206)	79 (81)	71 (73)	8	11	0	0 (1)	28 (29)	13	1	1	8	5	12	0	0	78	78	53	25	22	3	3	0	0	5	3	1	1	5	1	6	0	0	36	18	16	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	51	51	41	10	10	0	3	0	0	4	1	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	76	32	29	3	3	0	0	13	8	0	0	2	3	3	0	0	20 (23)	20 (23)	14 (15)	6 (8)	4 (6)	2	2	0	0 (1)	3 (4)	0	0	0	0	0	1	0	0	
42	AIU95717.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	205 (206)	79 (81)	70 (72)	9	8	0	1 (2)	29 (30)	14	0	3	7	4	13	0	0	78	78	54	24	22	2	2	0	0	5	3	0	1	5	1	7	0	0	36	18	16	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	51	51	37	14	10	4	3	0	0	5	1	0	2	0	1	2	0	0	30	9	6	3	2	1	0	0	1	1	1	0	0	0	0	0	0	0	117	108	77	31	29	2	2	0	0	13	9	0	0	2	2	3	0	0	20 (23)	20 (23)	15 (16)	5 (7)	5 (7)	0	1	0	0 (1)	3 (4)	0	0	0	0	0	1	0	0	
43	AIU95716.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV3-20*01 F	320 (335)	275 (290)	205 (209)	70 (81)	54 (60)	16 (21)	9	1 (2)	1 (3)	23 (25)	7 (8)	0 (1)	0	6 (7)	7 (8)	14 (15)	1	1 (2)	78	78	53	25	23	2	3	0	1	7	2	0	0	4	2	6	0	0	36	21	14	7	2	5	1	0	0	1	1	0	0	0	1	1	1	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	2	7	2	5	0	1	0	1	1	0	0	1	1	2	0	0	117	108	86	22	19	3	3	0	0	10	3	0	0	1	2	3	0	0	8 (23)	8 (23)	7 (11)	1 (12)	0 (6)	1 (6)	0	0 (1)	0 (2)	0 (2)	0 (1)	0 (1)	0	0 (1)	1 (2)	0 (1)	0	0 (1)	
44	AIU95715.1_immunoglobulin_kappa_light_chain_varia	No rearrangement found	Homsap IGKV2-28*01 F, or Homsap IGKV2D-28*01 F	332	299	221	78	69	9	5	0	1	27	9	3	0	9	4	16	0	4	78	78	55	23	20	3	0	0	0	6	2	1	0	5	1	7	0	1	36	33	26	7	6	1	0	0	0	4	1	0	0	0	0	2	0	0	51	51	41	10	10	0	0	0	0	4	2	0	0	1	1	2	0	0	30	9	4	5	5	0	0	0	0	3	0	0	0	1	0	1	0	0	117	108	82	26	25	1	2	0	0	9	4	1	0	2	2	4	0	2	20	20	13	7	3	4	3	0	1	1	0	1	0	0	0	0	0	1	
45	AIU95714.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	199 (200)	85 (87)	70 (72)	15	8	3	0 (1)	29 (30)	14	1	3	8	5	14	0	0	78	78	51	27	20	7	2	3	0	5	4	1	1	5	1	5	0	0	36	18	14	4	2	2	0	0	0	2	0	0	1	0	0	1	0	0	51	51	38	13	10	3	3	0	0	5	1	0	1	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	76	32	29	3	2	0	0	13	8	0	0	2	3	4	0	0	20 (23)	20 (23)	15 (16)	5 (7)	5 (7)	0	1	0	0 (1)	3 (4)	0	0	0	0	0	1	0	0	
46	AIU95713.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV2-30*01 F, or Homsap IGKV2D-30*01 F	335	302	219	83	68	15	9	1	0	24	10	2	1	8	7	16	0	5	78	78	53	25	22	3	0	1	0	5	2	0	0	5	2	8	0	2	36	33	25	8	6	2	3	0	0	2	1	0	1	0	0	1	0	0	51	51	37	14	11	3	2	0	0	7	2	1	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	0	0	0	1	0	1	0	1	117	108	80	28	21	7	3	0	0	7	4	1	0	2	4	5	0	2	23	23	19	4	4	0	1	0	0	2	1	0	0	0	0	0	0	0	
47	AIU95712.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV2-30*02 [F]	332 (335)	299 (302)	225 (226)	74 (76)	71 (73)	3	6	0	0	23 (24)	11	2	0	9	4	14 (15)	0	5	78	78	56	22	22	0	0	0	0	5	2	0	0	5	1	7	0	2	36	33	26	7	5	2	1	0	0	3	2	0	0	0	0	1	0	0	51	51	37	14	14	0	2	0	0	6	2	1	0	1	0	2	0	0	30	9	5	4	4	0	0	0	0	1	0	0	0	1	0	1	0	1	117	108	84	24	23	1	2	0	0	7	4	1	0	2	3	3	0	2	20 (23)	20 (23)	17 (18)	3 (5)	3 (5)	0	1	0	0	1 (2)	1	0	0	0	0	0 (1)	0	0	
48	AIU95711.1_immunoglobulin_kappa_light_chain_varia	No rearrangement found	Homsap IGKV1-9*01 F, or Homsap IGKV1-9*02 F	332	284	209	75	68	7	12	0	0	26	10	1	0	7	4	12	0	3	78	78	57	21	21	0	2	0	0	6	3	1	0	4	0	5	0	0	36	18	14	4	2	2	1	0	0	2	0	0	0	0	0	0	0	1	51	51	40	11	11	0	4	0	0	4	1	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	77	31	27	4	4	0	0	12	5	0	0	2	3	5	0	0	20	20	16	4	3	1	1	0	0	1	0	0	0	0	0	0	0	2	
49	AIU95710.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	335	287	205	82	68	14	9	2	0	31	13	1	1	8	4	13	0	0	78	78	52	26	22	4	3	1	0	5	4	1	0	5	0	7	0	0	36	18	15	3	1	2	0	0	0	3	0	0	0	0	0	0	0	0	51	51	38	13	10	3	3	0	0	5	2	0	1	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	78	30	29	1	2	0	0	14	6	0	0	2	2	4	0	0	23	23	17	6	2	4	1	1	0	3	0	0	0	0	1	0	0	0	
50	AIU95709.1_immunoglobulin_kappa_light_chain_varia	No rearrangement found	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	323	275	190	85	66	19	8	2	0	27	17	2	3	8	4	14	0	0	78	78	51	27	20	7	2	2	0	5	4	1	1	5	1	6	0	0	36	18	12	6	2	4	1	0	0	2	0	1	1	0	0	1	0	0	51	51	37	14	9	5	2	0	0	5	3	0	1	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	76	32	29	3	2	0	0	13	9	0	0	2	2	4	0	0	11	11	9	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	
51	AIU95708.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	197 (198)	87 (89)	68 (70)	19	8	3	0 (1)	29 (30)	17	1	3	8	4	14	0	0	78	78	51	27	20	7	2	3	0	5	4	1	1	5	1	5	0	0	36	18	14	4	2	2	0	0	0	2	0	0	1	0	0	1	0	0	51	51	37	14	9	5	2	0	0	5	3	0	1	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	76	32	29	3	2	0	0	13	9	0	0	2	2	4	0	0	20 (23)	20 (23)	14 (15)	6 (8)	4 (6)	2	2	0	0 (1)	3 (4)	0	0	0	0	0	1	0	0	
52	AIU95707.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	211 (212)	73 (75)	73 (75)	0	8	0	0 (1)	28 (29)	13	0	0	8	4	12	0	0	78	78	56	22	22	0	2	0	0	5	3	0	0	5	1	6	0	0	36	18	16	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	51	51	41	10	10	0	3	0	0	4	1	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	78	30	30	0	2	0	0	13	8	0	0	2	2	3	0	0	20 (23)	20 (23)	15 (16)	5 (7)	5 (7)	0	1	0	0 (1)	3 (4)	0	0	0	0	0	1	0	0	
53	AIU95706.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV2-28*01 F, or Homsap IGKV2D-28*01 F	332 (335)	299 (302)	224 (225)	75 (77)	69 (71)	6	6	1	0	30 (31)	10	1 (2)	1	8	3	13	0	2	78	78	56	22	22	0	0	0	0	7	2	0	0	5	1	7	0	0	36	33	25	8	6	2	1	0	0	4	1	0	1	0	0	1	0	0	51	51	40	11	10	1	1	0	0	4	2	0	0	1	1	2	0	0	30	9	4	5	5	0	0	0	0	3	0	0	0	1	0	1	0	0	117	108	84	24	21	3	1	1	0	10	5	1	0	1	1	2	0	2	20 (23)	20 (23)	15 (16)	5 (7)	5 (7)	0	3	0	0	2 (3)	0	0 (1)	0	0	0	0	0	0	
54	AIU95705.1_immunoglobulin_kappa_light_chain_varia	No rearrangement found	Homsap IGKV1-5*01 F	329	281	200	81	57	24	9	3	0	26	11	1	1	7	4	14	0	5	78	78	55	23	20	3	2	0	0	6	2	1	0	4	0	8	0	0	36	18	8	10	1	9	3	3	0	3	0	0	0	0	1	0	0	0	51	51	40	11	8	3	2	0	0	4	1	0	1	0	1	1	0	1	30	9	5	4	2	2	0	0	0	1	1	0	0	1	0	1	0	0	117	108	81	27	24	3	1	0	0	10	6	0	0	2	2	4	0	2	17	17	11	6	2	4	1	0	0	2	1	0	0	0	0	0	0	2	
55	AIU95704.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV3D-11*02 F	335	287	222	65	55	10	8	2	0	25	8	2	0	5	3	10	0	2	78	78	55	23	23	0	3	0	0	7	3	0	0	4	1	5	0	0	36	18	14	4	1	3	0	2	0	2	0	0	0	0	0	0	0	0	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	17	5	3	0	0	10	3	1	0	0	2	2	0	1	23	23	19	4	2	2	0	0	0	1	1	1	0	0	0	0	0	1	
56	AIU95703.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV2-30*01 F, or Homsap IGKV2D-30*01 F	335	302	222	80	70	10	8	0	0	22	10	3	1	9	6	15	0	6	78	78	53	25	22	3	0	0	0	5	3	1	0	5	1	8	0	2	36	33	26	7	5	2	2	0	0	1	1	0	1	0	0	1	0	1	51	51	36	15	14	1	2	0	0	6	2	1	0	1	1	2	0	0	30	9	5	4	4	0	0	0	0	1	0	0	0	1	0	1	0	1	117	108	83	25	21	4	3	0	0	7	3	1	0	2	4	3	0	2	23	23	19	4	4	0	1	0	0	2	1	0	0	0	0	0	0	0	
57	AIU95702.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV3D-11*02 F	331 (335)	283 (287)	207	76 (80)	54 (56)	22 (24)	9	3	2	24	7	2 (3)	1 (2)	5	4	15 (16)	1	3 (4)	78	78	54	24	22	2	3	0	0	8	3	0	0	4	1	5	0	0	36	18	10	8	1	7	1	2	0	2	0	0	1	0	0	1	1	0	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	79	29	17	12	3	0	2	9	3	1	0	0	3	6	0	2	19 (23)	19 (23)	16	3 (7)	2 (4)	1 (3)	0	1	0	0	0	1 (2)	0 (1)	0	0	0 (1)	0	1 (2)	
58	AIU95701.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-9*01 F, or Homsap IGKV1-9*02 F	330 (335)	282 (287)	207	75 (80)	70 (72)	5 (8)	11	0	0 (2)	28 (29)	11	1 (2)	0	7	4	12 (13)	0	1	78	78	57	21	21	0	2	0	0	6	3	1	0	4	0	5	0	0	36	18	15	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	51	51	40	11	11	0	4	0	0	4	1	0	0	0	1	1	0	0	30	9	4	5	3	2	0	0	0	1	1	0	0	1	0	2	0	0	117	108	78	30	28	2	4	0	0	12	6	0	0	2	2	4	0	0	18 (23)	18 (23)	13	5 (10)	4 (6)	1 (4)	1	0	0 (2)	2 (3)	0	0 (1)	0	0	1	0 (1)	0	1	
59	AIU95700.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	203 (204)	81 (83)	68 (70)	13	11	0	0 (1)	27 (28)	13	1	2	8	6	12	0	1	78	78	53	25	22	3	3	0	0	5	3	1	1	5	1	6	0	0	36	18	16	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	51	51	41	10	10	0	3	0	0	4	1	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	74	34	27	7	3	0	0	13	8	0	1	2	4	3	0	0	20 (23)	20 (23)	14 (15)	6 (8)	3 (5)	3	2	0	0 (1)	2 (3)	0	0	0	0	0	1	0	1	
60	AIU95699.1_immunoglobulin_kappa_light_chain_varia	No rearrangement found	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	331	283	203	80	64	16	9	1	1	27	13	3	0	7	4	12	0	3	78	78	54	24	22	2	2	0	1	5	4	1	0	5	0	6	0	0	36	18	16	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	51	51	38	13	10	3	2	0	0	5	3	0	0	0	2	1	0	0	30	9	6	3	2	1	0	0	0	1	1	0	0	0	0	0	0	1	117	108	75	33	26	7	3	1	0	12	5	1	0	2	2	5	0	2	19	19	14	5	2	3	2	0	0	2	0	1	0	0	0	0	0	0	
61	AIU95698.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	195 (196)	89 (91)	68 (70)	21	9	2	0 (1)	29 (30)	17	2	3	8	4	15	0	0	78	78	51	27	20	7	2	2	0	5	4	1	1	5	1	6	0	0	36	18	12	6	2	4	1	0	0	2	0	1	1	0	0	1	0	0	51	51	37	14	9	5	2	0	0	5	3	0	1	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	76	32	29	3	2	0	0	13	9	0	0	2	2	4	0	0	20 (23)	20 (23)	14 (15)	6 (8)	4 (6)	2	2	0	0 (1)	3 (4)	0	0	0	0	0	1	0	0	
62	AIU95697.1_immunoglobulin_kappa_light_chain_varia	rearranged sequence (but no junction found)	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	198	86 (89)	70 (73)	16	13	3	0 (1)	29 (30)	11	1 (2)	3	8	5	13	0	0	78	78	55	23	23	0	2	0	0	5	4	1	0	5	0	6	0	0	36	18	14	4	2	2	0	1	0	2	0	0	1	0	0	0	0	0	51	51	38	13	10	3	5	0	0	5	1	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	73	35	29	6	4	2	0	14	5	0	1	2	3	4	0	0	20 (23)	20 (23)	13	7 (10)	2 (5)	5	2	0	0 (1)	2 (3)	0	0 (1)	1	0	1	1	0	0	
