Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
30	7U8MJ_Chain_J,_Antibody_31.a.83_Fab_light_chain	productive	Homsap IGKV3D-15*01 F	331 (335)	283 (287)	217	66 (70)	57 (59)	9 (11)	4	1	1 (2)	22	10	0 (1)	0	7	5	14 (15)	0	2 (3)	78	78	54	24	20	4	2	0	1	4	4	0	0	4	3	6	0	0	36	18	15	3	2	1	0	0	0	1	0	0	0	0	0	1	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	84	24	21	3	0	1	0	10	4	0	0	2	2	4	0	1	19 (23)	19 (23)	16	3 (7)	2 (4)	1 (3)	0	0	0 (1)	2	1	0 (1)	0	0	0	0 (1)	0	0 (1)	
31	7U8MF_Chain_F,_antibody_31.a.83_Fab_heavy_chain	productive	Homsap IGHV3-23*01 F, or Homsap IGHV3-23*04 F or Homsap IGHV3-23D*01 F	320	296	218	78	57	21	9	4	0	21	11	2	0	9	9	13	0	0	78	75	52	23	20	3	2	1	0	6	2	0	0	4	2	6	0	0	36	24	16	8	2	6	2	1	0	2	1	0	0	1	0	1	0	0	51	51	38	13	12	1	0	0	0	2	3	1	0	1	2	4	0	0	30	24	14	10	6	4	1	1	0	6	1	0	0	0	1	0	0	0	117	114	92	22	15	7	3	1	0	5	4	1	0	3	3	2	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
32	7U8ME_Chain_E,_Antibody_31.a.83_Fab_light_chain	productive	Homsap IGKV3D-15*01 F	331 (335)	283 (287)	217	66 (70)	57 (59)	9 (11)	4	1	1 (2)	22	10	0 (1)	0	7	5	14 (15)	0	2 (3)	78	78	54	24	20	4	2	0	1	4	4	0	0	4	3	6	0	0	36	18	15	3	2	1	0	0	0	1	0	0	0	0	0	1	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	84	24	21	3	0	1	0	10	4	0	0	2	2	4	0	1	19 (23)	19 (23)	16	3 (7)	2 (4)	1 (3)	0	0	0 (1)	2	1	0 (1)	0	0	0	0 (1)	0	0 (1)	
33	7U8MH_Chain_H,_antibody_31.a.83_Fab_heavy_chain	productive	Homsap IGHV3-23*01 F, or Homsap IGHV3-23*04 F or Homsap IGHV3-23D*01 F	320	296	218	78	57	21	9	4	0	21	11	2	0	9	9	13	0	0	78	75	52	23	20	3	2	1	0	6	2	0	0	4	2	6	0	0	36	24	16	8	2	6	2	1	0	2	1	0	0	1	0	1	0	0	51	51	38	13	12	1	0	0	0	2	3	1	0	1	2	4	0	0	30	24	14	10	6	4	1	1	0	6	1	0	0	0	1	0	0	0	117	114	92	22	15	7	3	1	0	5	4	1	0	3	3	2	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
34	7U8ML_Chain_L,_Antibody_31.a.83_Fab_light_chain	productive	Homsap IGKV3D-15*01 F	331 (335)	283 (287)	217	66 (70)	57 (59)	9 (11)	4	1	1 (2)	22	10	0 (1)	0	7	5	14 (15)	0	2 (3)	78	78	54	24	20	4	2	0	1	4	4	0	0	4	3	6	0	0	36	18	15	3	2	1	0	0	0	1	0	0	0	0	0	1	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	84	24	21	3	0	1	0	10	4	0	0	2	2	4	0	1	19 (23)	19 (23)	16	3 (7)	2 (4)	1 (3)	0	0	0 (1)	2	1	0 (1)	0	0	0	0 (1)	0	0 (1)	
35	7U8LH_Chain_H,_antibody_Fab_heavy_chain	productive	Homsap IGHV3-23*01 F, or Homsap IGHV3-23*04 F or Homsap IGHV3-23D*01 F	320	296	218	78	57	21	9	4	0	21	11	2	0	9	9	13	0	0	78	75	52	23	20	3	2	1	0	6	2	0	0	4	2	6	0	0	36	24	16	8	2	6	2	1	0	2	1	0	0	1	0	1	0	0	51	51	38	13	12	1	0	0	0	2	3	1	0	1	2	4	0	0	30	24	14	10	6	4	1	1	0	6	1	0	0	0	1	0	0	0	117	114	92	22	15	7	3	1	0	5	4	1	0	3	3	2	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
36	7U8LL_Chain_L,_Antibody_Fab_light_chain	productive	Homsap IGKV3D-15*01 F	331 (335)	283 (287)	217	66 (70)	57 (59)	9 (11)	4	1	1 (2)	22	10	0 (1)	0	7	5	14 (15)	0	2 (3)	78	78	54	24	20	4	2	0	1	4	4	0	0	4	3	6	0	0	36	18	15	3	2	1	0	0	0	1	0	0	0	0	0	1	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	84	24	21	3	0	1	0	10	4	0	0	2	2	4	0	1	19 (23)	19 (23)	16	3 (7)	2 (4)	1 (3)	0	0	0 (1)	2	1	0 (1)	0	0	0	0 (1)	0	0 (1)	
37	7U8JH_Chain_H,_antibody_Fab_heavy_chain	productive	Homsap IGHV3-23*01 F, or Homsap IGHV3-23*04 F or Homsap IGHV3-23D*01 F	320	296	218	78	57	21	9	4	0	21	11	2	0	9	9	13	0	0	78	75	52	23	20	3	2	1	0	6	2	0	0	4	2	6	0	0	36	24	16	8	2	6	2	1	0	2	1	0	0	1	0	1	0	0	51	51	38	13	12	1	0	0	0	2	3	1	0	1	2	4	0	0	30	24	14	10	6	4	1	1	0	6	1	0	0	0	1	0	0	0	117	114	92	22	15	7	3	1	0	5	4	1	0	3	3	2	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
38	7U8JL_Chain_L,_Antibody_Fab_light_chain	productive	Homsap IGKV3D-15*01 F	331 (335)	283 (287)	217	66 (70)	57 (59)	9 (11)	4	1	1 (2)	22	10	0 (1)	0	7	5	14 (15)	0	2 (3)	78	78	54	24	20	4	2	0	1	4	4	0	0	4	3	6	0	0	36	18	15	3	2	1	0	0	0	1	0	0	0	0	0	1	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	84	24	21	3	0	1	0	10	4	0	0	2	2	4	0	1	19 (23)	19 (23)	16	3 (7)	2 (4)	1 (3)	0	0	0 (1)	2	1	0 (1)	0	0	0	0 (1)	0	0 (1)	
39	7MFGK_Chain_K,_310-030-1D06_Light	productive	Homsap IGKV3-20*01 F	327 (335)	282 (290)	218	64 (72)	48 (53)	16 (19)	8	0	2	25 (26)	6 (7)	4 (5)	0	5 (6)	4	9 (13)	0	1	78	78	54	24	19	5	3	0	1	7	2	1	0	3	2	5	0	0	36	21	17	4	2	2	1	0	0	1	0	0	0	1	0	0	0	1	51	51	40	11	5	6	2	0	0	4	0	2	0	0	0	3	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	89	19	16	3	2	0	1	10	3	1	0	0	2	0	0	0	15 (23)	15 (23)	13	2 (10)	2 (7)	0 (3)	0	0	0	2 (3)	0 (1)	0 (1)	0	0 (1)	0	0 (4)	0	0	
40	7MFGJ_Chain_J,_310-030-1D06_Heavy	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	234 (235)	59 (61)	50 (52)	9	5 (7)	1	1	15	7	1	0	6	10	12	0	1	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	20	4	2	2	0	0	0	2	1	0	0	0	0	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	3	6	0	1	0	3	2	0	0	0	0	3	0	0	117	114	97	17	16	1	3	0	1	4	2	0	0	1	4	2	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
41	7MFGF_Chain_F,_310-030-1D06_Light	productive	Homsap IGKV3-20*01 F	327 (335)	282 (290)	218	64 (72)	48 (53)	16 (19)	8	0	2	25 (26)	6 (7)	4 (5)	0	5 (6)	4	9 (13)	0	1	78	78	54	24	19	5	3	0	1	7	2	1	0	3	2	5	0	0	36	21	17	4	2	2	1	0	0	1	0	0	0	1	0	0	0	1	51	51	40	11	5	6	2	0	0	4	0	2	0	0	0	3	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	89	19	16	3	2	0	1	10	3	1	0	0	2	0	0	0	15 (23)	15 (23)	13	2 (10)	2 (7)	0 (3)	0	0	0	2 (3)	0 (1)	0 (1)	0	0 (1)	0	0 (4)	0	0	
42	7MFGE_Chain_E,_310-030-1D06_Heavy	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	234 (235)	59 (61)	50 (52)	9	5 (7)	1	1	15	7	1	0	6	10	12	0	1	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	20	4	2	2	0	0	0	2	1	0	0	0	0	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	3	6	0	1	0	3	2	0	0	0	0	3	0	0	117	114	97	17	16	1	3	0	1	4	2	0	0	1	4	2	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
43	7MFGL_Chain_L,_310-030-1D06_Light	productive	Homsap IGKV3-20*01 F	327 (335)	282 (290)	218	64 (72)	48 (53)	16 (19)	8	0	2	25 (26)	6 (7)	4 (5)	0	5 (6)	4	9 (13)	0	1	78	78	54	24	19	5	3	0	1	7	2	1	0	3	2	5	0	0	36	21	17	4	2	2	1	0	0	1	0	0	0	1	0	0	0	1	51	51	40	11	5	6	2	0	0	4	0	2	0	0	0	3	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	89	19	16	3	2	0	1	10	3	1	0	0	2	0	0	0	15 (23)	15 (23)	13	2 (10)	2 (7)	0 (3)	0	0	0	2 (3)	0 (1)	0 (1)	0	0 (1)	0	0 (4)	0	0	
44	7MFGH_Chain_H,_310-030-1D06_Heavy	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	234 (235)	59 (61)	50 (52)	9	5 (7)	1	1	15	7	1	0	6	10	12	0	1	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	20	4	2	2	0	0	0	2	1	0	0	0	0	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	3	6	0	1	0	3	2	0	0	0	0	3	0	0	117	114	97	17	16	1	3	0	1	4	2	0	0	1	4	2	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
45	7L0LI_Chain_I,_316-310-1B11_Heavy_Chain	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	223 (224)	70 (72)	50 (52)	20	7 (8)	2	2	15	7	1	0	8	11 (12)	16	0	1	78	75	55	20	18	2	0	1	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	0	1	2	1	0	0	1	0	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	13	11	3	8	2	1	0	3	2	0	0	0	0	3	0	0	117	114	91	23	17	6	3	0	1	4	2	0	0	2	5	6	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1 (2)	0	0	0	
46	7L0LK_Chain_K,_316-310-1B11_Light_Chain	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	218	69 (72)	60 (63)	9	7	0	0 (1)	25 (26)	9	1 (2)	0	7	6	13	0	1	78	78	55	23	22	1	2	0	0	7	3	0	0	4	2	5	0	0	36	21	17	4	2	2	0	0	0	1	1	0	0	0	1	0	0	1	51	51	40	11	8	3	3	0	0	4	0	1	0	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	19	3	2	0	0	10	3	0	0	1	2	4	0	0	20 (23)	20 (23)	15	5 (8)	5 (8)	0	0	0	0 (1)	2 (3)	1	0 (1)	0	1	0	1	0	0	
47	7L0LG_Chain_G,_316-310-1B11_Heavy_Chain	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	223 (224)	70 (72)	50 (52)	20	7 (8)	2	2	15	7	1	0	8	11 (12)	16	0	1	78	75	55	20	18	2	0	1	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	0	1	2	1	0	0	1	0	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	13	11	3	8	2	1	0	3	2	0	0	0	0	3	0	0	117	114	91	23	17	6	3	0	1	4	2	0	0	2	5	6	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1 (2)	0	0	0	
48	7L0LJ_Chain_J,_316-310-1B11_Light_Chain	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	218	69 (72)	60 (63)	9	7	0	0 (1)	25 (26)	9	1 (2)	0	7	6	13	0	1	78	78	55	23	22	1	2	0	0	7	3	0	0	4	2	5	0	0	36	21	17	4	2	2	0	0	0	1	1	0	0	0	1	0	0	1	51	51	40	11	8	3	3	0	0	4	0	1	0	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	19	3	2	0	0	10	3	0	0	1	2	4	0	0	20 (23)	20 (23)	15	5 (8)	5 (8)	0	0	0	0 (1)	2 (3)	1	0 (1)	0	1	0	1	0	0	
49	7L0LH_Chain_H,_316-310-1B11_Heavy_Chain	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	223 (224)	70 (72)	50 (52)	20	7 (8)	2	2	15	7	1	0	8	11 (12)	16	0	1	78	75	55	20	18	2	0	1	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	0	1	2	1	0	0	1	0	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	13	11	3	8	2	1	0	3	2	0	0	0	0	3	0	0	117	114	91	23	17	6	3	0	1	4	2	0	0	2	5	6	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1 (2)	0	0	0	
50	7L0LL_Chain_L,_316-310-1B11_Light_Chain	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	218	69 (72)	60 (63)	9	7	0	0 (1)	25 (26)	9	1 (2)	0	7	6	13	0	1	78	78	55	23	22	1	2	0	0	7	3	0	0	4	2	5	0	0	36	21	17	4	2	2	0	0	0	1	1	0	0	0	1	0	0	1	51	51	40	11	8	3	3	0	0	4	0	1	0	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	19	3	2	0	0	10	3	0	0	1	2	4	0	0	20 (23)	20 (23)	15	5 (8)	5 (8)	0	0	0	0 (1)	2 (3)	1	0 (1)	0	1	0	1	0	0	
51	4XRCH_Chain_H,_H5.3_Fab_heavy_chain	productive	Homsap IGHV4-4*05 F	311	287	223	64	54	10	3	1	0	14	5	3	2	9	10	16	0	1	78	75	56	19	12	7	0	0	0	3	2	1	0	3	3	6	0	1	36	27	21	6	5	1	0	0	0	3	0	0	1	1	0	1	0	0	51	51	41	10	10	0	1	0	0	2	1	1	0	0	3	2	0	0	30	21	16	5	4	1	0	1	0	3	0	0	0	0	1	0	0	0	116	113	89	24	23	1	2	0	0	3	2	1	1	5	3	7	0	0																			
52	4XRCL_Chain_L,_H5.3_Fab_light_chain	productive	Homsap IGLV3-1*01 F	331 (336)	277 (282)	208	69 (74)	58	11 (16)	5	1	2 (3)	20 (21)	11 (12)	2	0	9	6	12 (13)	0 (1)	1	78	72	51	21	18	3	0	1	1	4	6	0	0	4	0	5	0	0	36	18	11	7	5	2	1	0	0	3	2	0	0	0	1	0	0	0	51	51	42	9	7	2	0	0	1	3	1	0	0	1	0	2	0	1	30	9	6	3	2	1	1	0	0	1	0	0	0	0	1	0	0	0	117	108	80	28	25	3	3	0	0	9	2	2	0	4	3	5	0	0	19 (24)	19 (24)	18	1 (6)	1	0 (5)	0	0	0 (1)	0 (1)	0 (1)	0	0	0	1	0 (1)	0 (1)	0	
53	4XRCB_Chain_B,_H5.3_Fab_heavy_chain	productive	Homsap IGHV4-4*05 F	311	287	223	64	54	10	3	1	0	14	5	3	2	9	10	16	0	1	78	75	56	19	12	7	0	0	0	3	2	1	0	3	3	6	0	1	36	27	21	6	5	1	0	0	0	3	0	0	1	1	0	1	0	0	51	51	41	10	10	0	1	0	0	2	1	1	0	0	3	2	0	0	30	21	16	5	4	1	0	1	0	3	0	0	0	0	1	0	0	0	116	113	89	24	23	1	2	0	0	3	2	1	1	5	3	7	0	0																			
54	4XRCA_Chain_A,_H5.3_Fab_light_chain	productive	Homsap IGLV3-1*01 F	331 (336)	277 (282)	208	69 (74)	58	11 (16)	5	1	2 (3)	20 (21)	11 (12)	2	0	9	6	12 (13)	0 (1)	1	78	72	51	21	18	3	0	1	1	4	6	0	0	4	0	5	0	0	36	18	11	7	5	2	1	0	0	3	2	0	0	0	1	0	0	0	51	51	42	9	7	2	0	0	1	3	1	0	0	1	0	2	0	1	30	9	6	3	2	1	1	0	0	1	0	0	0	0	1	0	0	0	117	108	80	28	25	3	3	0	0	9	2	2	0	4	3	5	0	0	19 (24)	19 (24)	18	1 (6)	1	0 (5)	0	0	0 (1)	0 (1)	0 (1)	0	0	0	1	0 (1)	0 (1)	0	
55	4XNQH_Chain_H,_H5.3_heavy_chain	productive	Homsap IGHV4-4*05 F	311	287	223	64	54	10	3	1	0	14	5	3	2	9	10	16	0	1	78	75	56	19	12	7	0	0	0	3	2	1	0	3	3	6	0	1	36	27	21	6	5	1	0	0	0	3	0	0	1	1	0	1	0	0	51	51	41	10	10	0	1	0	0	2	1	1	0	0	3	2	0	0	30	21	16	5	4	1	0	1	0	3	0	0	0	0	1	0	0	0	116	113	89	24	23	1	2	0	0	3	2	1	1	5	3	7	0	0																			
56	4XNQL_Chain_L,_H5.3_Light_chain	productive	Homsap IGLV3-1*01 F	331 (336)	277 (282)	208	69 (74)	58	11 (16)	5	1	2 (3)	20 (21)	11 (12)	2	0	9	6	12 (13)	0 (1)	1	78	72	51	21	18	3	0	1	1	4	6	0	0	4	0	5	0	0	36	18	11	7	5	2	1	0	0	3	2	0	0	0	1	0	0	0	51	51	42	9	7	2	0	0	1	3	1	0	0	1	0	2	0	1	30	9	6	3	2	1	1	0	0	1	0	0	0	0	1	0	0	0	117	108	80	28	25	3	3	0	0	9	2	2	0	4	3	5	0	0	19 (24)	19 (24)	18	1 (6)	1	0 (5)	0	0	0 (1)	0 (1)	0 (1)	0	0	0	1	0 (1)	0 (1)	0	
57	4XNQB_Chain_B,_H5.3_heavy_chain	productive	Homsap IGHV4-4*05 F	311	287	223	64	54	10	3	1	0	14	5	3	2	9	10	16	0	1	78	75	56	19	12	7	0	0	0	3	2	1	0	3	3	6	0	1	36	27	21	6	5	1	0	0	0	3	0	0	1	1	0	1	0	0	51	51	41	10	10	0	1	0	0	2	1	1	0	0	3	2	0	0	30	21	16	5	4	1	0	1	0	3	0	0	0	0	1	0	0	0	116	113	89	24	23	1	2	0	0	3	2	1	1	5	3	7	0	0																			
58	4XNQA_Chain_A,_H5.3_Light_chain	productive	Homsap IGLV3-1*01 F	331 (336)	277 (282)	208	69 (74)	58	11 (16)	5	1	2 (3)	20 (21)	11 (12)	2	0	9	6	12 (13)	0 (1)	1	78	72	51	21	18	3	0	1	1	4	6	0	0	4	0	5	0	0	36	18	11	7	5	2	1	0	0	3	2	0	0	0	1	0	0	0	51	51	42	9	7	2	0	0	1	3	1	0	0	1	0	2	0	1	30	9	6	3	2	1	1	0	0	1	0	0	0	0	1	0	0	0	117	108	80	28	25	3	3	0	0	9	2	2	0	4	3	5	0	0	19 (24)	19 (24)	18	1 (6)	1	0 (5)	0	0	0 (1)	0 (1)	0 (1)	0	0	0	1	0 (1)	0 (1)	0	
59	4XNMB_Chain_B,_H5.3_FAB_Heavy_Chain	productive	Homsap IGHV4-4*05 F	311	287	223	64	54	10	3	1	0	14	5	3	2	9	10	16	0	1	78	75	56	19	12	7	0	0	0	3	2	1	0	3	3	6	0	1	36	27	21	6	5	1	0	0	0	3	0	0	1	1	0	1	0	0	51	51	41	10	10	0	1	0	0	2	1	1	0	0	3	2	0	0	30	21	16	5	4	1	0	1	0	3	0	0	0	0	1	0	0	0	116	113	89	24	23	1	2	0	0	3	2	1	1	5	3	7	0	0																			
60	4XNMA_Chain_A,_H5.3_FAB_Light_Chain	productive	Homsap IGLV3-1*01 F	331 (336)	277 (282)	208	69 (74)	58	11 (16)	5	1	2 (3)	20 (21)	11 (12)	2	0	9	6	12 (13)	0 (1)	1	78	72	51	21	18	3	0	1	1	4	6	0	0	4	0	5	0	0	36	18	11	7	5	2	1	0	0	3	2	0	0	0	1	0	0	0	51	51	42	9	7	2	0	0	1	3	1	0	0	1	0	2	0	1	30	9	6	3	2	1	1	0	0	1	0	0	0	0	1	0	0	0	117	108	80	28	25	3	3	0	0	9	2	2	0	4	3	5	0	0	19 (24)	19 (24)	18	1 (6)	1	0 (5)	0	0	0 (1)	0 (1)	0 (1)	0	0	0	1	0 (1)	0 (1)	0	
61	4XNMH_Chain_H,_H5.3_FAB_Heavy_Chain	productive	Homsap IGHV4-4*05 F	311	287	223	64	54	10	3	1	0	14	5	3	2	9	10	16	0	1	78	75	56	19	12	7	0	0	0	3	2	1	0	3	3	6	0	1	36	27	21	6	5	1	0	0	0	3	0	0	1	1	0	1	0	0	51	51	41	10	10	0	1	0	0	2	1	1	0	0	3	2	0	0	30	21	16	5	4	1	0	1	0	3	0	0	0	0	1	0	0	0	116	113	89	24	23	1	2	0	0	3	2	1	1	5	3	7	0	0																			
62	4XNML_Chain_L,_H5.3_FAB_Light_Chain	productive	Homsap IGLV3-1*01 F	331 (336)	277 (282)	208	69 (74)	58	11 (16)	5	1	2 (3)	20 (21)	11 (12)	2	0	9	6	12 (13)	0 (1)	1	78	72	51	21	18	3	0	1	1	4	6	0	0	4	0	5	0	0	36	18	11	7	5	2	1	0	0	3	2	0	0	0	1	0	0	0	51	51	42	9	7	2	0	0	1	3	1	0	0	1	0	2	0	1	30	9	6	3	2	1	1	0	0	1	0	0	0	0	1	0	0	0	117	108	80	28	25	3	3	0	0	9	2	2	0	4	3	5	0	0	19 (24)	19 (24)	18	1 (6)	1	0 (5)	0	0	0 (1)	0 (1)	0 (1)	0	0	0	1	0 (1)	0 (1)	0	
63	7T3DR_Chain_R,_222-1C06_mAb_light_chain	productive	Homsap IGKV3D-15*01 F	335	287	219	68	55	13	7	1	0	24	7	1	1	8	6	11	0	2	78	78	57	21	21	0	3	0	0	4	3	0	0	4	2	5	0	0	36	18	12	6	0	6	1	1	0	2	0	0	0	0	1	1	0	0	51	51	42	9	6	3	2	0	0	4	0	1	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	83	25	21	4	1	0	0	10	3	0	1	3	2	3	0	2	23	23	20	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	
